table_id,table_label,table_caption,table_number,x,y,z,p_value,region,size,statistic,groups
hipo22688-tbl-0001,Table 1,,,-48.0,-9.0,-33.0,,,,,
hipo22688-tbl-0001,Table 1,,,-15.0,27.0,-9.0,,,,,
hipo22688-tbl-0001,Table 1,,,-27.0,-57.0,9.0,,,,,
hipo22688-tbl-0001,Table 1,,,-42.0,-72.0,45.0,,,,,
hipo22688-tbl-0001,Table 1,,,-48.0,-9.0,-33.0,,,,,
hipo22688-tbl-0001,Table 1,,,-15.0,27.0,-9.0,,,,,
hipo22688-tbl-0001,Table 1,,,-27.0,-57.0,9.0,,,,,
hipo22688-tbl-0001,Table 1,,,-42.0,-72.0,45.0,,,,,
